latitude,longitude,diurnal
36.1082,-120.9383,50375.6
36.1082,-120.9380,50375.6
36.1082,-120.9375,50375.6
36.1082,-120.9372,50375.6
36.1082,-120.9366,50375.6
36.1082,-120.9363,50375.6
36.1083,-120.9361,50375.6
36.1083,-120.9355,50375.6
36.1083,-120.9352,50375.6
36.1083,-120.9347,50375.6
36.1083,-120.9344,50375.6
36.1083,-120.9338,50375.6
36.1083,-120.9336,50375.6
36.1083,-120.9333,50375.6
36.1084,-120.9327,50375.6
36.1084,-120.9325,50375.6
36.1084,-120.9319,50375.6
36.1084,-120.9316,50375.6
36.1084,-120.9313,50375.6
36.1084,-120.9308,50375.6
36.1084,-120.9305,50375.6
36.1085,-120.9300,50375.6
36.1085,-120.9297,50375.6
36.1085,-120.9291,50375.6
36.1085,-120.9288,50375.6
36.1085,-120.9286,50375.6
36.1085,-120.9280,50375.6
36.1085,-120.9277,50375.6
36.1086,-120.9272,50375.6
36.1086,-120.9269,50375.6
36.1086,-120.9266,50375.6
36.1086,-120.9261,50375.6
36.1086,-120.9258,50375.6
36.1086,-120.9252,50375.6
36.1086,-120.9250,50375.6
36.1086,-120.9244,50375.6
36.1087,-120.9241,50375.6
36.1087,-120.9238,50375.6
36.1087,-120.9233,50375.6
36.1087,-120.9230,50375.6
36.1087,-120.9225,50375.6
36.1087,-120.9222,50375.6
36.1087,-120.9216,50375.6
36.1088,-120.9213,50375.6
36.1088,-120.9211,50375.6
36.1088,-120.9205,50375.6
36.1088,-120.9202,50375.6
36.1088,-120.9197,50375.6
36.1088,-120.9194,50375.6
36.1088,-120.9191,50375.6
36.1088,-120.9186,50375.6
36.1089,-120.9183,50375.6
36.1089,-120.9177,50375.6
36.1089,-120.9175,50375.6
36.1089,-120.9169,50375.6
36.1089,-120.9166,50375.6
36.1089,-120.9163,50375.6
36.1089,-120.9158,50375.6
36.1090,-120.9155,50375.6
36.1090,-120.9150,50375.6
36.1090,-120.9147,50375.6
36.1090,-120.9141,50375.6
36.1090,-120.9138,50375.6
36.1090,-120.9136,50375.6
36.1090,-120.9130,50375.6
36.1090,-120.9127,50375.6
36.1091,-120.9122,50375.6
36.1091,-120.9119,50375.6
36.1091,-120.9116,50375.6
36.1091,-120.9111,50375.6
36.1091,-120.9108,50375.6
36.1091,-120.9102,50375.6
36.1091,-120.9100,50375.6
36.1092,-120.9094,50375.6
36.1092,-120.9091,50375.6
36.1092,-120.9088,50375.6
36.1092,-120.9083,50375.6
36.1092,-120.9080,50375.6
36.1092,-120.9075,50375.6
36.1092,-120.9072,50375.6
36.1093,-120.9066,50375.6
36.1093,-120.9063,50375.6
36.1093,-120.9061,50375.6
36.1093,-120.9055,50375.6
36.1093,-120.9052,50375.6
36.1093,-120.9047,50375.6
36.1093,-120.9044,50375.6
36.1093,-120.9041,50375.6
36.1094,-120.9036,50375.6
36.1094,-120.9033,50375.6
36.1094,-120.9027,50375.6
36.1094,-120.9025,50375.6
36.1094,-120.9019,50375.6
36.1094,-120.9016,50375.6
36.1094,-120.9013,50375.6
36.1095,-120.9008,50375.6
36.1095,-120.9005,50375.6
36.1095,-120.9000,50375.6
36.1095,-120.8997,50375.6
36.1095,-120.8991,50375.6
36.1095,-120.8988,50375.6
36.1095,-120.8986,50375.6
36.1095,-120.8980,50375.6
36.1096,-120.8977,50375.6
36.1096,-120.8972,50375.6
36.1096,-120.8969,50375.6
36.1096,-120.8966,50375.6
36.1096,-120.8961,50375.6
36.1096,-120.8958,50375.6
36.1096,-120.8952,50375.6
36.1097,-120.8950,50375.6
36.1097,-120.8944,50375.6
36.1097,-120.8941,50375.6
36.1097,-120.8938,50375.6
36.1097,-120.8933,50375.6
36.1097,-120.8930,50375.6
36.1097,-120.8925,50375.6
36.1097,-120.8922,50375.6
36.1098,-120.8916,50375.6
36.1098,-120.8913,50375.6
36.1098,-120.8911,50375.6
36.1098,-120.8905,50375.6
36.1098,-120.8902,50375.6
36.1098,-120.8897,50375.6
36.1098,-120.8894,50375.6
36.1099,-120.8891,50375.6
36.1099,-120.8886,50375.6
36.1099,-120.8883,50375.6
36.1099,-120.8877,50375.6
36.1099,-120.8875,50375.6
36.1099,-120.8869,50375.6
36.1099,-120.8866,50375.6
36.1099,-120.8861,50375.6
36.1099,-120.8858,50375.6
36.1099,-120.8852,50375.6
36.1099,-120.8850,50375.6
36.1099,-120.8844,50375.6
36.1043,-120.8847,50375.7
36.1043,-120.8841,50375.7
36.1043,-120.8838,50375.7
36.1043,-120.8833,50375.7
36.1043,-120.8830,50375.7
36.1043,-120.8825,50375.7
36.1043,-120.8822,50375.7
36.1044,-120.8816,50375.7
36.1044,-120.8813,50375.7
36.1044,-120.8811,50375.8
36.1044,-120.8805,50375.8
36.1044,-120.8802,50375.8
36.1044,-120.8797,50375.8
36.1044,-120.8794,50375.8
36.1044,-120.8788,50375.8
36.1044,-120.8786,50375.8
36.1044,-120.8780,50375.8
36.1044,-120.8777,50375.8
36.1044,-120.8772,50375.8
36.1044,-120.8769,50375.8
36.1044,-120.8763,50375.8
36.1044,-120.8761,50375.8
36.1044,-120.8755,50375.8
36.1044,-120.8752,50375.8
36.1044,-120.8747,50375.8
36.1044,-120.8744,50375.8
36.1044,-120.8738,50375.8
36.1044,-120.8736,50375.8
36.1044,-120.8730,50375.8
36.1044,-120.8727,50375.8
36.1044,-120.8722,50375.8
36.1044,-120.8719,50375.8
36.1044,-120.8716,50375.8
36.1044,-120.8711,50375.8
36.1044,-120.8708,50375.8
36.1044,-120.8702,50375.8
36.1044,-120.8700,50375.8
36.1044,-120.8694,50375.8
36.1044,-120.8691,50375.8
36.1044,-120.8686,50375.8
36.1044,-120.8683,50375.8
36.1044,-120.8677,50375.8
36.1044,-120.8675,50375.8
36.1044,-120.8669,50375.8
36.1044,-120.8666,50375.8
36.1044,-120.8661,50375.8
36.1044,-120.8658,50375.8
36.1044,-120.8652,50375.8
36.1044,-120.8650,50375.8
36.1044,-120.8644,50375.8
36.1044,-120.8641,50375.8
36.1044,-120.8636,50375.8
36.1044,-120.8633,50375.8
36.1044,-120.8627,50375.8
36.1044,-120.8625,50375.8
36.1044,-120.8622,50375.8
36.1044,-120.8616,50375.8
36.1044,-120.8613,50375.8
36.1044,-120.8608,50375.8
36.1044,-120.8605,50375.8
36.1044,-120.8600,50375.8
36.1044,-120.8597,50375.8
36.1044,-120.8591,50375.8
36.1044,-120.8588,50375.8
36.1044,-120.8583,50375.8
36.1044,-120.8580,50375.8
36.1044,-120.8575,50375.8
36.1044,-120.8572,50375.8
36.1044,-120.8566,50375.8
36.1044,-120.8563,50375.8
36.1044,-120.8558,50375.8
36.1044,-120.8555,50375.8
36.1044,-120.8550,50375.8
36.1044,-120.8547,50375.8
36.1044,-120.8541,50375.8
36.1044,-120.8538,50375.8
36.1044,-120.8536,50375.8
36.1044,-120.8530,50375.8
36.1044,-120.8527,50375.8
36.1044,-120.8522,50375.8
36.1044,-120.8519,50375.8
36.1044,-120.8513,50375.8
36.1044,-120.8511,50375.8
36.1044,-120.8505,50375.8
36.1044,-120.8502,50375.8
36.1044,-120.8497,50375.8
36.1044,-120.8494,50375.8
36.1044,-120.8488,50375.8
36.1044,-120.8486,50375.8
36.1044,-120.8480,50375.8
36.1044,-120.8477,50375.8
36.1044,-120.8472,50375.8
36.1044,-120.8469,50375.8
36.1044,-120.8463,50375.8
36.1044,-120.8461,50375.8
36.1044,-120.8455,50375.8
36.1044,-120.8452,50375.8
36.1044,-120.8447,50375.8
36.1044,-120.8444,50375.8
36.1044,-120.8441,50375.8
36.1044,-120.8436,50375.8
36.1044,-120.8433,50375.8
36.1044,-120.8427,50375.8
36.1044,-120.8425,50375.8
36.1044,-120.8419,50375.8
36.1044,-120.8416,50375.8
36.1044,-120.8411,50375.8
36.1044,-120.8408,50375.8
36.1044,-120.8402,50375.8
36.1044,-120.8400,50375.8
36.1044,-120.8394,50375.8
36.1044,-120.8391,50375.8
36.1044,-120.8386,50375.8
36.1044,-120.8383,50375.8
36.1044,-120.8377,50375.8
36.1044,-120.8375,50375.8
36.1044,-120.8369,50375.8
36.1044,-120.8366,50375.8
36.1044,-120.8361,50375.8
36.1044,-120.8358,50375.8
36.1044,-120.8352,50375.8
36.1044,-120.8350,50375.8
36.1044,-120.8347,50375.8
36.1044,-120.8341,50375.8
36.1044,-120.8338,50375.8
36.1044,-120.8333,50375.8
36.1044,-120.8330,50375.8
36.1044,-120.8325,50375.8
36.1044,-120.8322,50375.8
36.1044,-120.8316,50375.8
36.1044,-120.8313,50375.8
36.1044,-120.8308,50375.8
36.1044,-120.8305,50375.8
36.1044,-120.8300,50375.8
36.1044,-120.8297,50375.8
36.1044,-120.8291,50375.8
36.1044,-120.8288,50375.8
36.1044,-120.8283,50375.8
36.1044,-120.8280,50375.8
36.1044,-120.8275,50375.8
36.1044,-120.8272,50375.8
36.1044,-120.8266,50375.8
36.1044,-120.8263,50375.8
36.1044,-120.8261,50375.8
36.1044,-120.8255,50375.8
36.1044,-120.8252,50375.8
36.1044,-120.8247,50375.8
36.1044,-120.8244,50375.8
36.1044,-120.8238,50375.8
36.1044,-120.8236,50375.8
36.1044,-120.8230,50375.8
36.1044,-120.8227,50375.8
36.1044,-120.8222,50375.8
36.1044,-120.8219,50375.8
36.1044,-120.8213,50375.8
36.1044,-120.8211,50375.8
36.1044,-120.8205,50375.8
36.1044,-120.8202,50375.8
36.1044,-120.8197,50375.8
36.1044,-120.8194,50375.8
36.1044,-120.8188,50375.8
36.1044,-120.8186,50375.8
36.1044,-120.8180,50375.8
36.1044,-120.8177,50375.8
36.1044,-120.8172,50375.8
36.1044,-120.8169,50375.8
36.1044,-120.8166,50375.8
36.1044,-120.8161,50375.8
36.1044,-120.8158,50375.8
36.1045,-120.8152,50375.8
36.1045,-120.8150,50375.8
36.1045,-120.8144,50375.8
36.1045,-120.8141,50375.8
36.1045,-120.8136,50375.8
36.1045,-120.8133,50375.8
36.1045,-120.8127,50375.8
36.1045,-120.8125,50375.8
36.1045,-120.8119,50375.8
36.1045,-120.8116,50375.8
36.1045,-120.8111,50375.8
36.1045,-120.8108,50375.8
36.1045,-120.8102,50375.8
36.1045,-120.8100,50375.8
36.1045,-120.8094,50375.8
36.1045,-120.8091,50375.8
36.1045,-120.8086,50375.8
36.1045,-120.8083,50375.8
36.1045,-120.8077,50375.8
36.1045,-120.8075,50375.8
36.1045,-120.8072,50375.8
36.1045,-120.8066,50375.8
36.1045,-120.8063,50375.8
36.1045,-120.8058,50375.8
36.1045,-120.8055,50375.8
36.1045,-120.8050,50375.8
36.1045,-120.8047,50375.8
36.1045,-120.8041,50375.8
36.1045,-120.8038,50375.8
36.1045,-120.8033,50375.8
36.1045,-120.8030,50375.8
36.1045,-120.8025,50375.8
36.1045,-120.8022,50375.8
36.1045,-120.8016,50375.8
36.1045,-120.8013,50375.8
36.1045,-120.8008,50375.8
36.1045,-120.8005,50375.8
36.1045,-120.8000,50375.8
36.1045,-120.7997,50375.8
36.1045,-120.7991,50375.8
36.1045,-120.7988,50375.8
36.1045,-120.7986,50375.8
36.1045,-120.7980,50375.8
36.1045,-120.7977,50375.8
36.1045,-120.7972,50375.8
36.1045,-120.7969,50375.8
36.1045,-120.7963,50375.8
36.1045,-120.7961,50375.8
36.1045,-120.7955,50375.8
36.1045,-120.7952,50375.8
36.1045,-120.7947,50375.8
36.1045,-120.7944,50375.8
36.1045,-120.7938,50375.8
36.1045,-120.7936,50375.8
36.1045,-120.7930,50375.8
36.1045,-120.7927,50375.8
36.1045,-120.7922,50375.8
36.1045,-120.7919,50375.8
36.1045,-120.7913,50375.8
36.1045,-120.7911,50375.8
36.1045,-120.7905,50375.8
36.1045,-120.7902,50375.8
36.1045,-120.7897,50375.8
36.1045,-120.7894,50375.8
36.1045,-120.7891,50375.8
36.1045,-120.7886,50375.8
36.1045,-120.7883,50375.8
36.1045,-120.7877,50375.8
36.1045,-120.7875,50375.8
36.1045,-120.7869,50375.8
36.1045,-120.7866,50375.8
36.1045,-120.7861,50375.8
36.1045,-120.7858,50375.8
36.1045,-120.7852,50375.8
36.1045,-120.7850,50375.8
36.1045,-120.7844,50375.8
36.1045,-120.7841,50375.8
36.1045,-120.7836,50375.8
36.1045,-120.7833,50375.8
36.1045,-120.7827,50375.8
36.1045,-120.7825,50375.8
36.1045,-120.7819,50375.8
36.1045,-120.7816,50375.8
36.1045,-120.7811,50375.8
36.1045,-120.7808,50375.8
36.1045,-120.7802,50375.8
36.1045,-120.7800,50375.8
36.1045,-120.7797,50375.8
36.1045,-120.7791,50375.8
36.1045,-120.7788,50375.8
36.1045,-120.7783,50375.8
36.1045,-120.7780,50375.8
36.1045,-120.7775,50375.8
36.1045,-120.7772,50375.8
36.1045,-120.7766,50375.8
36.1045,-120.7763,50375.8
36.1045,-120.7758,50375.8
36.1045,-120.7755,50375.8
36.1045,-120.7750,50375.8
36.1045,-120.7747,50375.8
36.1045,-120.7741,50375.8
36.1045,-120.7738,50375.8
36.1045,-120.7733,50375.8
36.1045,-120.7730,50375.8
36.1045,-120.7725,50375.8
36.1045,-120.7722,50375.8
36.1045,-120.7716,50375.8
36.1045,-120.7713,50375.8
36.1045,-120.7711,50375.8
36.1045,-120.7705,50375.8
36.1046,-120.7702,50375.8
36.1046,-120.7697,50375.8
36.1046,-120.7694,50375.8
36.1046,-120.7688,50375.8
36.1046,-120.7686,50375.8
36.1046,-120.7680,50375.8
36.1047,-120.7677,50375.8
36.1047,-120.7675,50375.8
36.1047,-120.7669,50375.8
36.1047,-120.7666,50375.8
36.1047,-120.7661,50375.8
36.1047,-120.7658,50375.8
36.1048,-120.7652,50375.8
36.1048,-120.7650,50375.8
36.1048,-120.7644,50375.8
36.1048,-120.7641,50375.8
36.1048,-120.7638,50375.8
36.1049,-120.7633,50375.8
36.1049,-120.7630,50375.8
36.1049,-120.7625,50375.8
36.1049,-120.7622,50375.8
36.1049,-120.7616,50375.8
36.1049,-120.7613,50375.8
36.1050,-120.7608,50375.8
36.1050,-120.7605,50375.8
36.1050,-120.7600,50375.8
36.1050,-120.7597,50375.8
36.1050,-120.7594,50375.8
36.1050,-120.7588,50375.8
36.1051,-120.7586,50375.8
36.1051,-120.7580,50375.8
36.1051,-120.7577,50375.8
36.1051,-120.7572,50375.8
36.1051,-120.7569,50375.8
36.1051,-120.7563,50375.8
36.1052,-120.7561,50375.8
36.1052,-120.7558,50375.8
36.1052,-120.7552,50375.8
36.1052,-120.7550,50375.8
36.1052,-120.7544,50375.8
36.1052,-120.7541,50375.8
36.1053,-120.7536,50375.8
36.1053,-120.7533,50375.8
36.1053,-120.7527,50375.8
36.1053,-120.7525,50375.8
36.1053,-120.7522,50375.8
36.1053,-120.7516,50375.8
36.1054,-120.7513,50375.8
36.1054,-120.7508,50375.8
36.1054,-120.7505,50375.8
36.1054,-120.7500,50375.8
36.1054,-120.7497,50375.8
36.1054,-120.7491,50375.8
36.1055,-120.7488,50375.8
36.1055,-120.7486,50375.8
36.1055,-120.7480,50375.8
36.1055,-120.7477,50375.8
36.1055,-120.7472,50375.8
36.1055,-120.7469,50375.8
36.1056,-120.7463,50375.8
36.1056,-120.7461,50375.8
36.1056,-120.7455,50375.8
36.1056,-120.7452,50375.8
36.1056,-120.7450,50375.8
36.1056,-120.7444,50375.8
36.1057,-120.7441,50375.8
36.1057,-120.7436,50375.8
36.1057,-120.7433,50375.8
36.1057,-120.7427,50375.8
36.1057,-120.7425,50375.8
36.1057,-120.7419,50375.8
36.1058,-120.7416,50375.8
36.1058,-120.7411,50375.8
36.1058,-120.7408,50375.8
36.1058,-120.7405,50375.8
36.1058,-120.7400,50375.8
36.1058,-120.7397,50375.8
36.1059,-120.7391,50375.8
36.1059,-120.7388,50375.8
36.1059,-120.7383,50375.8
36.1059,-120.7380,50375.8
36.1059,-120.7375,50375.8
36.1059,-120.7372,50375.8
36.1060,-120.7369,50375.8
36.1060,-120.7363,50375.8
36.1060,-120.7361,50375.8
36.1060,-120.7355,50375.8
36.1060,-120.7352,50375.8
36.1060,-120.7347,50375.8
36.1061,-120.7344,50375.8
36.1061,-120.7338,50375.8
36.1061,-120.7336,50375.8
36.1061,-120.7333,50375.8
36.1061,-120.7327,50375.8
36.1061,-120.7325,50375.8
36.1062,-120.7319,50375.8
36.1062,-120.7316,50375.8
36.1062,-120.7311,50375.8
36.1062,-120.7308,50375.8
36.1062,-120.7302,50375.8
36.1062,-120.7300,50375.8
36.1063,-120.7297,50375.8
36.1063,-120.7291,50375.8
36.1063,-120.7288,50375.8
36.1063,-120.7283,50375.8
36.1063,-120.7280,50375.8
36.1063,-120.7275,50375.8
36.1064,-120.7272,50375.8
36.1064,-120.7266,50375.8
36.1064,-120.7263,50375.8
36.1064,-120.7261,50375.8
36.1064,-120.7255,50375.8
36.1064,-120.7252,50375.8
36.1065,-120.7247,50375.8
36.1065,-120.7244,50375.8
36.1065,-120.7238,50375.8
36.1065,-120.7236,50375.8
36.1065,-120.7230,50375.8
36.1065,-120.7227,50375.8
36.1066,-120.7222,50375.8
36.1066,-120.7219,50375.8
36.1066,-120.7216,50375.8
36.1066,-120.7211,50375.8
36.1066,-120.7208,50375.8
36.1066,-120.7202,50375.8
36.1067,-120.7200,50375.8
36.1067,-120.7194,50375.8
36.1067,-120.7191,50375.8
36.1067,-120.7186,50375.8
36.1067,-120.7183,50375.8
36.1068,-120.7180,50375.8
36.1068,-120.7175,50375.8
36.1068,-120.7172,50375.8
36.1068,-120.7166,50375.8
36.1068,-120.7163,50375.8
36.1068,-120.7158,50375.8
36.1069,-120.7155,50375.8
36.1069,-120.7150,50375.8
36.1069,-120.7147,50375.8
36.1069,-120.7144,50375.8
36.1069,-120.7138,50375.8
36.1069,-120.7136,50375.8
36.1070,-120.7130,50375.8
36.1070,-120.7127,50375.8
36.1070,-120.7122,50375.8
36.1070,-120.7119,50375.8
36.1070,-120.7113,50375.8
36.1070,-120.7111,50375.8
36.1071,-120.7108,50375.8
36.1071,-120.7102,50375.8
36.1071,-120.7100,50375.8
36.1071,-120.7094,50375.8
36.1071,-120.7091,50375.8
36.1071,-120.7086,50375.8
36.1071,-120.7083,50375.8
36.1071,-120.7080,50375.8
36.1071,-120.7075,50375.8
36.1071,-120.7072,50375.8
36.1071,-120.7066,50375.8
36.1071,-120.7063,50375.8
36.1071,-120.7058,50375.8
36.1071,-120.7055,50375.8
36.1071,-120.7052,50375.8
36.1071,-120.7047,50375.8
36.1071,-120.7044,50375.8
36.1071,-120.7038,50375.8
36.1071,-120.7036,50375.8
36.1071,-120.7033,50375.8
36.1071,-120.7027,50375.8
36.1071,-120.7025,50375.8
36.1071,-120.7019,50375.8
36.1071,-120.7016,50375.8
36.1071,-120.7011,50375.8
36.1071,-120.7008,50375.8
36.1071,-120.7005,50375.8
36.1071,-120.7000,50375.8
36.1071,-120.6997,50375.8
36.1071,-120.6991,50375.8
36.1071,-120.6988,50375.8
36.1071,-120.6986,50375.8
36.1071,-120.6980,50375.8
36.1071,-120.6977,50375.8
36.1071,-120.6972,50375.8
36.1071,-120.6969,50375.8
36.1071,-120.6963,50375.8
36.1071,-120.6961,50375.8
36.1071,-120.6958,50375.8
36.1071,-120.6952,50375.8
36.1071,-120.6950,50375.8
36.1071,-120.6944,50375.8
36.1071,-120.6941,50375.8
36.1072,-120.6936,50375.8
36.1072,-120.6933,50375.8
36.1072,-120.6930,50375.8
36.1072,-120.6925,50375.8
36.1072,-120.6922,50375.8
36.1072,-120.6916,50375.8
36.1072,-120.6913,50375.8
36.1072,-120.6911,50375.8
36.1072,-120.6905,50375.8
36.1072,-120.6902,50375.8
36.1072,-120.6897,50375.8
36.1072,-120.6894,50375.8
36.1072,-120.6888,50375.8
36.1072,-120.6886,50375.8
36.1072,-120.6883,50375.8
36.1072,-120.6877,50375.8
36.1072,-120.6875,50375.8
36.1072,-120.6869,50375.8
36.1072,-120.6866,50375.8
36.1072,-120.6861,50375.8
36.1072,-120.6858,50375.8
36.1072,-120.6855,50375.8
36.1072,-120.6850,50375.8
36.1072,-120.6847,50375.8
36.1072,-120.6841,50375.8
36.1072,-120.6838,50375.8
36.1072,-120.6836,50375.8
36.1072,-120.6830,50375.8
36.1072,-120.6827,50375.8
36.1072,-120.6822,50375.8
36.1072,-120.6819,50375.8
36.1072,-120.6813,50375.8
36.1072,-120.6811,50375.8
36.1072,-120.6808,50375.8
36.1072,-120.6802,50375.8
36.1072,-120.6800,50375.8
36.1072,-120.6794,50375.8
36.1072,-120.6791,50375.8
36.1072,-120.6788,50375.8
36.1072,-120.6783,50375.8
36.1072,-120.6780,50375.8
36.1072,-120.6775,50375.8
36.1072,-120.6772,50375.8
36.1073,-120.6766,50375.8
36.1073,-120.6763,50375.8
36.1073,-120.6761,50375.8
36.1073,-120.6755,50375.8
36.1073,-120.6752,50375.8
36.1073,-120.6747,50375.8
36.1073,-120.6744,50375.8
36.1073,-120.6738,50375.8
36.1073,-120.6736,50375.8
36.1073,-120.6733,50375.8
36.1073,-120.6727,50375.8
36.1073,-120.6725,50375.8
36.1073,-120.6719,50375.8
36.1073,-120.6716,50375.8
36.1073,-120.6713,50375.8
36.1073,-120.6708,50375.8
36.1073,-120.6705,50375.8
36.1073,-120.6700,50375.8
36.1073,-120.6697,50375.8
36.1073,-120.6691,50375.8
36.1073,-120.6688,50375.8
36.1073,-120.6686,50375.8
36.1073,-120.6680,50375.8
36.1073,-120.6677,50375.8
36.1073,-120.6672,50375.8
36.1073,-120.6669,50375.8
36.1073,-120.6666,50375.8
36.1073,-120.6661,50375.8
36.1073,-120.6658,50375.8
36.1073,-120.6652,50375.8
36.1073,-120.6650,50375.8
36.1073,-120.6644,50375.8
36.1073,-120.6641,50375.8
36.1073,-120.6638,50375.8
36.1073,-120.6633,50375.8
36.1073,-120.6630,50375.8
36.1073,-120.6625,50375.8
36.1073,-120.6622,50375.8
36.1073,-120.6616,50375.8
36.1073,-120.6613,50375.8
36.1073,-120.6611,50375.8
36.1073,-120.6605,50375.8
36.1073,-120.6602,50375.8
36.1073,-120.6597,50375.8
36.1073,-120.6594,50375.8
36.1073,-120.6591,50375.8
36.1074,-120.6586,50375.8
36.1074,-120.6583,50375.8
36.1074,-120.6577,50375.8
36.1074,-120.6575,50375.8
36.1074,-120.6569,50375.8
36.1074,-120.6566,50375.8
36.1074,-120.6563,50375.8
36.1074,-120.6558,50375.8
36.1074,-120.6555,50375.8
36.1074,-120.6550,50375.8
36.1074,-120.6547,50375.8
36.1074,-120.6541,50375.8
36.1074,-120.6538,50375.8
36.1074,-120.6536,50375.8
36.1074,-120.6530,50375.8
36.1074,-120.6527,50375.8
36.1074,-120.6522,50375.8
36.1074,-120.6519,50375.8
36.1074,-120.6516,50375.8
36.1074,-120.6511,50375.8
36.1074,-120.6508,50375.8
36.1074,-120.6502,50375.8
36.1074,-120.6500,50375.8
36.1074,-120.6494,50375.8
36.1074,-120.6488,50375.8
36.1074,-120.6483,50375.8
36.1073,-120.6477,50375.8
36.1073,-120.6472,50375.8
36.1073,-120.6463,50375.8
36.1073,-120.6458,50375.8
36.1073,-120.6452,50375.8
36.1073,-120.6447,50375.8
36.1073,-120.6441,50375.8
36.1072,-120.6436,50375.8
36.1072,-120.6430,50375.8
36.1072,-120.6425,50375.8
36.1072,-120.6419,50375.8
36.1072,-120.6413,50375.8
36.1072,-120.6408,50375.8
36.1072,-120.6402,50375.8
36.1071,-120.6397,50375.8
36.1071,-120.6391,50375.8
36.1071,-120.6386,50375.8
36.1071,-120.6377,50375.8
36.1071,-120.6372,50375.8
36.1071,-120.6366,50375.8
36.1071,-120.6361,50375.8
36.1070,-120.6355,50375.8
36.1070,-120.6350,50375.8
36.1070,-120.6344,50375.8
36.1070,-120.6338,50375.8
36.1070,-120.6333,50375.8
36.1070,-120.6327,50375.8
36.1069,-120.6322,50375.8
36.1069,-120.6316,50375.8
36.1069,-120.6311,50375.8
36.1069,-120.6305,50375.8
36.1069,-120.6300,50375.8
36.1069,-120.6291,50375.8
36.1069,-120.6286,50375.8
36.1068,-120.6280,50375.8
36.1068,-120.6275,50375.9
36.1068,-120.6269,50375.9
36.1068,-120.6263,50375.9
36.1068,-120.6258,50375.9
36.1068,-120.6252,50375.9
36.1068,-120.6247,50375.9
36.1067,-120.6241,50375.9
36.1067,-120.6236,50375.9
36.1067,-120.6230,50375.9
36.1067,-120.6225,50375.9
36.1067,-120.6219,50375.9
36.1067,-120.6213,50375.9
36.1067,-120.6205,50375.9
36.1066,-120.6200,50375.9
36.1066,-120.6194,50375.9
36.1066,-120.6188,50375.9
36.1066,-120.6183,50375.9
36.1066,-120.6177,50375.9
36.1066,-120.6172,50375.9
36.1066,-120.6166,50375.9
36.1065,-120.6161,50375.9
36.1065,-120.6155,50375.9
36.1065,-120.6150,50375.9
36.1065,-120.6144,50375.9
36.1065,-120.6138,50375.9
36.1065,-120.6133,50375.9
36.1065,-120.6127,50375.9
36.1064,-120.6119,50375.9
36.1064,-120.6113,50375.9
36.1064,-120.6108,50375.9
36.1064,-120.6102,50375.9
36.1064,-120.6097,50375.9
36.1064,-120.6091,50375.9
36.1063,-120.6086,50375.9
36.1063,-120.6080,50375.9
36.1063,-120.6075,50375.9
36.1063,-120.6069,50375.9
36.1063,-120.6063,50375.9
36.1063,-120.6058,50375.9
36.1063,-120.6052,50375.9
36.1062,-120.6047,50375.9
36.1062,-120.6038,50375.9
36.1062,-120.6033,50375.9
36.1062,-120.6027,50375.9
36.1062,-120.6022,50375.9
36.1062,-120.6016,50375.9
36.1062,-120.6011,50375.9
36.1061,-120.6005,50375.9
36.1061,-120.6000,50375.9
36.1061,-120.5994,50375.9
36.1061,-120.5988,50375.9
36.1061,-120.5983,50375.9
36.1061,-120.5977,50375.9
36.1061,-120.5972,50375.9
36.1060,-120.5966,50375.9
36.1060,-120.5961,50375.9
36.1060,-120.5952,50375.9
36.1060,-120.5947,50375.9
36.1060,-120.5941,50375.9
36.1060,-120.5936,50375.9
36.1059,-120.5930,50375.9
36.1059,-120.5925,50375.9
36.1059,-120.5919,50375.9
36.1059,-120.5913,50375.9
36.1059,-120.5908,50375.9
36.1059,-120.5902,50375.9
36.1059,-120.5897,50375.9
36.1058,-120.5891,50375.9
36.1058,-120.5886,50375.9
36.1058,-120.5880,50375.9
36.1058,-120.5875,50375.9
36.1058,-120.5872,50375.9
36.1058,-120.5866,50375.9
36.1058,-120.5863,50375.9
36.1057,-120.5858,50376.0
36.1057,-120.5852,50376.0
36.1057,-120.5850,50376.0
36.1057,-120.5844,50376.0
36.1057,-120.5841,50376.0
36.1057,-120.5836,50376.0
36.1056,-120.5830,50376.0
36.1056,-120.5827,50376.0
36.1056,-120.5822,50376.0
36.1056,-120.5819,50376.0
36.1056,-120.5813,50376.0
36.1056,-120.5808,50376.0
36.1056,-120.5805,50376.0
36.1055,-120.5800,50376.0
36.1055,-120.5797,50376.0
36.1055,-120.5791,50376.0
36.1055,-120.5786,50376.0
36.1055,-120.5783,50376.0
36.1055,-120.5777,50376.0
36.1054,-120.5775,50376.0
36.1054,-120.5769,50376.0
36.1054,-120.5763,50376.0
36.1054,-120.5761,50376.0
36.1054,-120.5755,50376.0
36.1054,-120.5750,50376.0
36.1053,-120.5747,50376.0
36.1053,-120.5741,50376.0
36.1053,-120.5738,50376.0
36.1053,-120.5733,50376.0
36.1053,-120.5727,50376.0
36.1053,-120.5725,50376.0
36.1053,-120.5719,50376.0
36.1052,-120.5716,50376.0
36.1052,-120.5711,50376.0
36.1052,-120.5705,50376.0
36.1052,-120.5702,50376.0
36.1052,-120.5697,50376.0
36.1052,-120.5694,50376.0
36.1051,-120.5688,50376.0
36.1051,-120.5683,50376.0
36.1051,-120.5680,50376.0
36.1051,-120.5675,50376.0
36.1051,-120.5672,50376.0
